epoch,val_accuracy
0,9.933333333333334
1,44.333333333333336
2,74.06666666666666
3,80.55
4,83.03333333333333
5,84.95
6,85.98333333333333
7,86.7
8,86.83333333333333
9,87.9
10,87.61666666666666
11,87.98333333333333
12,88.33333333333333
13,88.48333333333333
14,88.46666666666667
15,88.88333333333334
16,88.45
17,88.71666666666667
18,89.03333333333333
