generation,genome_id,fitness,diversity,agreement,num_nodes,num_connections
2,332,0.07148380507715048,0.0785401463508606,0.6640625,1,3
2,333,0.014924287796020508,0.014924287796020508,0.83984375,2,4
2,334,0.009851813316345215,0.009851813316345215,0.90234375,2,5
2,335,0.06561080063693227,0.17587816715240479,0.44921875,1,3
2,336,0.04931068420410156,0.04931068420410156,0.7890625,1,3
2,337,0.054168701171875,0.054168701171875,0.8125,1,2
2,338,0.07364356517791748,0.07364356517791748,0.70703125,2,4
2,339,0.051131367683410645,0.051131367683410645,0.71484375,1,3
2,340,0.03009164333343506,0.03009164333343506,0.75390625,2,4
2,341,0.013895034790039062,0.013895034790039062,0.82421875,2,5
2,342,0.008230447769165039,0.008230447769165039,0.94921875,1,3
2,343,0.028265714645385742,0.028265714645385742,0.78515625,2,6
2,344,0.029264092445373535,0.029264092445373535,0.75390625,2,3
2,345,0.011319398880004883,0.011319398880004883,0.94921875,1,3
2,346,0.07906400423962624,0.15509873628616333,0.50390625,1,3
2,347,0.05315804481506348,0.05315804481506348,0.7265625,1,3
2,348,0.03555655479431152,0.03555655479431152,0.859375,1,3
2,349,0.08702552318572998,0.08702552318572998,0.72265625,1,3
2,350,0.0,0.2579558491706848,0.265625,1,4
2,351,0.051923394203186035,0.051923394203186035,0.7734375,2,5
2,352,0.01993006467819214,0.01993006467819214,0.859375,1,3
2,353,0.05948770046234131,0.05948770046234131,0.78515625,1,2
2,354,0.015999794006347656,0.015999794006347656,0.9140625,1,3
2,355,0.010162174701690674,0.010162174701690674,0.94921875,2,5
2,356,0.0014352798461914062,0.0014352798461914062,0.98828125,1,2
2,357,0.03840053081512451,0.03840053081512451,0.7265625,1,3
2,358,0.040184855461120605,0.040184855461120605,0.78515625,1,4
2,359,0.05677036265842617,0.06823104619979858,0.6328125,1,4
2,360,0.021659016609191895,0.021659016609191895,0.87109375,1,4
2,361,0.046333372592926025,0.046333372592926025,0.7578125,1,4
2,362,0.07835406064987183,0.07835406064987183,0.72265625,2,5
2,363,0.0020879507064819336,0.0020879507064819336,0.96875,2,4
2,364,0.028843939304351807,0.028843939304351807,0.8515625,1,4
2,365,0.08416134119033813,0.08416134119033813,0.734375,1,2
2,366,0.07978367805480957,0.07978367805480957,0.73046875,1,3
2,367,0.02698063850402832,0.02698063850402832,0.8828125,1,3
2,368,0.058161020278930664,0.058161020278930664,0.78125,2,4
2,369,0.04082721471786499,0.04082721471786499,0.83984375,1,3
2,370,0.02279287576675415,0.02279287576675415,0.7890625,1,3
2,271,0.07369453785941006,0.11754393577575684,0.55078125,2,4
2,284,0.07072987419087441,0.12887436151504517,0.51953125,2,5
2,371,0.0009524822235107422,0.0009524822235107422,0.98828125,2,5
2,372,0.047219878993928446,0.1918776035308838,0.3984375,1,3
2,373,0.0725905903382227,0.09505468606948853,0.60546875,1,3
2,374,0.0,0.2684101462364197,0.23828125,2,5
2,375,0.039168715476989746,0.039168715476989746,0.73046875,3,6
2,376,0.06134297931566835,0.07372677326202393,0.6328125,2,3
2,377,0.001546025276184082,0.001546025276184082,0.97265625,1,4
2,378,0.029382765293121338,0.029382765293121338,0.796875,1,3
2,379,0.0,0.2954617738723755,0.20703125,2,4
2,380,0.07105179224163295,0.16841906309127808,0.46875,1,2
2,381,0.0720791518688202,0.10366439819335938,0.578125,2,5
2,382,0.0593818579800427,0.15511995553970337,0.453125,1,4
2,383,0.00019365549087524414,0.00019365549087524414,1.0,2,4
2,384,0.007265925407409668,0.007265925407409668,0.9140625,1,4
2,385,0.01784723997116089,0.01784723997116089,0.84375,2,5
2,386,0.03932058811187744,0.03932058811187744,0.734375,1,3
2,387,0.02768970793113113,0.214805006980896,0.3515625,2,3
2,388,0.0006937980651855469,0.0006937980651855469,0.99609375,1,2
2,389,0.07477965462021531,0.16941231489181519,0.4765625,1,4
2,390,0.0710901024285704,0.1479598879814148,0.4921875,1,2
2,391,0.0019536614418029785,0.0019536614418029785,0.9921875,2,4
2,392,0.06134601042140276,0.18367928266525269,0.43359375,2,4
2,393,0.007367551326751709,0.007367551326751709,0.90234375,3,5
