generation,genome_id,fitness,diversity,agreement,num_nodes,num_connections
0,1,0.0,0.0,1.0,1,4
0,2,0.0,0.0,1.0,1,4
0,3,0.0,0.0,1.0,1,4
0,4,0.0,0.0,1.0,1,4
0,5,0.0,0.0,1.0,1,4
0,6,0.0,0.0,1.0,1,4
1,6,0.0,0.0,1.0,1,4
1,7,5.960464477539063e-08,5.960464477539063e-08,1.0,1,3
1,8,0.0,0.0,1.0,2,5
1,9,0.0,0.0,1.0,1,3
1,10,0.0,0.0,1.0,1,4
1,11,0.0,0.0,1.0,1,2
