epoch,val_accuracy
0,54.833333333333336
1,76.36666666666666
2,79.41666666666667
3,82.11666666666666
4,83.16666666666667
5,84.3
6,85.28333333333333
7,85.93333333333334
8,86.28333333333333
9,86.55
10,86.5
11,87.2
12,87.16666666666667
13,87.8
14,87.55
15,87.45
16,87.05
17,87.78333333333333
18,87.91666666666667
19,88.1
20,87.75
21,88.08333333333333
22,88.06666666666666
23,88.0
24,87.95
25,87.91666666666667
26,88.05
27,87.78333333333333
28,88.08333333333333
29,88.2
