epoch,val_accuracy
0,21.4
1,72.55
2,77.95
3,79.65
4,82.11666666666666
5,84.83333333333333
6,85.65
7,86.1
8,86.35
9,86.98333333333333
10,87.35
11,87.28333333333333
12,87.35
13,87.43333333333334
14,87.76666666666667
15,87.9
16,87.63333333333334
17,87.76666666666667
18,87.73333333333333
19,87.93333333333334
20,87.83333333333333
21,87.9
22,87.95
23,87.95
24,87.98333333333333
25,88.05
26,88.18333333333334
27,87.88333333333334
28,87.88333333333334
29,88.01666666666667
